Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Upload,Uploading From: Temp_Files/Predicting/LogFiles/ To: Predicting/LogFiles/,2021-04-04 19:37:36.677212,,Completed,9 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:37:37.618266,,Deleted,Folder Predicting/Clusters/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/Models/Clusters/ To: Predicting/Clusters/,2021-04-04 19:37:37.618266,,Started,
Upload,Uploading From: Temp_Files/Predicting/Models/Clusters/ To: Predicting/Clusters/,2021-04-04 19:37:37.619266,,Completed,0 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:37:38.144296,,Deleted,Folder Predicting/BestModels/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/Models/BestModels/ To: Predicting/BestModels/,2021-04-04 19:37:38.144296,,Started,
Upload,Uploading From: Temp_Files/Predicting/Models/BestModels/ To: Predicting/BestModels/,2021-04-04 19:37:38.145296,,Completed,0 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:37:38.720329,,Deleted,Folder Predicting/Predictions/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/Predictions/ To: Predicting/Predictions/,2021-04-04 19:37:38.720329,,Started,
Upload,Uploading From: Temp_Files/Predicting/Predictions/ To: Predicting/Predictions/,2021-04-04 19:37:38.720329,,Completed,0 files are uploaded successfully
AWS Connection,"Session, Resource, Client connections",2021-04-04 20:35:44.505704,,Started,
AWS Connection,Session Connection,2021-04-04 20:35:44.607710,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 20:35:47.986904,,Resource connection Successful,
AWS Connection,Client Connection,2021-04-04 20:35:48.016905,,Client connection Successful,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 20:35:48.016905,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 20:35:51.521106,,16 files are available,Downloading Files
Download,Downloading File,2021-04-04 20:35:55.876355,Predicting/RawFiles/mushroom_08012006_120010.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:35:56.726403,Predicting/RawFiles/mushroom_08012007_120011.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:35:57.299436,Predicting/RawFiles/mushroom_08012008_120012.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:35:57.868469,Predicting/RawFiles/mushroom_08012009_120013.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:35:58.439501,Predicting/RawFiles/mushroom_08012010_120014.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:35:59.006534,Predicting/RawFiles/mushroom_08012011_120015.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:35:59.762577,Predicting/RawFiles/mushroom_08012012_120016.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:00.355611,Predicting/RawFiles/mushroom_08012013_120017.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:00.917643,Predicting/RawFiles/mushroom_08012014_120018.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:01.479675,Predicting/RawFiles/mushroom_08012015_120019.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:02.051708,Predicting/RawFiles/mushroom_08012016_120.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:02.629741,Predicting/RawFiles/mushroom_08012016_120020.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:03.191773,Predicting/RawFiles/mushroom_08012017_120021.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:03.767806,Predicting/RawFiles/mushroom_08012017_1201.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:04.364840,Predicting/RawFiles/mushroom_08012018_120022.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:36:04.948874,Predicting/RawFiles/mushroom_08012018_120088.csv,Downloaded Successfully,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 20:36:04.948874,,Completed,16 files are downloaded successfully
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:36:05.742919,,Started,
